,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband
2020-12-07 00:00:00-05:00,110.07166666666667,12.96771,151.07966666666667,117.2535,96.76812666666666,102.60933333333332,269.6971666666667,109.45566666666667,238.21283333333332,470.301,118.598,16.496,158.677,125.281,112.938,110.323,286.651,114.525,262.776,497.739,118.598,16.496,158.677,125.281,112.938,110.323,286.651,114.525,262.776,497.739
2020-12-08 00:00:00-05:00,110.484,13.16221,151.13366666666667,117.5625,97.55979333333333,102.67699999999999,269.1945,109.38166666666667,239.23149999999998,470.9703333333334,119.113,17.049,158.757,125.946,113.454,110.272,284.68,114.541,263.091,499.845,119.113,17.049,158.757,125.946,113.454,110.272,284.68,114.541,263.091,499.845
2020-12-09 00:00:00-05:00,110.82966666666668,13.35985,151.38466666666667,117.73383333333335,98.42279333333333,102.79166666666667,268.3921666666667,109.30499999999999,240.10116666666667,471.1113333333333,119.549,17.44,159.396,126.24,113.786,110.174,281.713,114.58,263.045,500.18,119.549,17.44,159.396,126.24,113.786,110.174,281.713,114.58,263.045,500.18
2020-12-10 00:00:00-05:00,111.403,13.594183333333332,151.77466666666666,118.13616666666667,99.32312666666667,102.91133333333333,267.8781666666667,109.30833333333334,241.17183333333332,471.7873333333334,119.872,17.903,159.936,126.494,113.454,109.928,279.942,114.576,261.982,500.398,119.872,17.903,159.936,126.494,113.454,109.928,279.942,114.576,261.982,500.398
2020-12-11 00:00:00-05:00,111.952,13.791016666666668,152.16366666666667,118.40183333333333,100.17746000000001,103.028,268.008,109.375,242.15716666666668,472.2873333333334,120.03,18.178,160.296,126.79,112.648,109.573,279.553,114.465,260.761,500.65,120.03,18.178,160.296,126.79,112.648,109.573,279.553,114.465,260.761,500.65
2020-12-14 00:00:00-05:00,112.44266666666667,13.972166666666665,152.50433333333334,118.83083333333335,100.80746,103.05966666666667,268.527,109.43133333333334,243.0451666666667,473.606,119.795,18.378,160.648,126.494,111.993,109.475,278.369,114.361,259.036,500.776,119.795,18.378,160.648,126.494,111.993,109.475,278.369,114.361,259.036,500.776
2020-12-15 00:00:00-05:00,112.84733333333332,14.165999999999999,152.786,119.46816666666668,101.29379333333333,103.06266666666667,269.21366666666665,109.43033333333332,243.9385,474.8726666666667,119.889,18.576,161.344,126.844,111.44,109.471,277.964,114.361,257.448,499.915,119.889,18.576,161.344,126.844,111.44,109.471,277.964,114.361,257.448,499.915
2020-12-16 00:00:00-05:00,113.18766666666666,14.353,152.916,120.04733333333334,101.85012666666667,102.93933333333332,269.64733333333334,109.35766666666667,244.67616666666666,476.07,120.049,18.727,161.875,127.193,110.724,109.565,277.951,114.348,256.311,500.405,120.049,18.727,161.875,127.193,110.724,109.565,277.951,114.348,256.311,500.405
2020-12-17 00:00:00-05:00,113.53566666666666,14.546333333333333,153.07533333333333,120.50433333333334,102.19479333333332,102.73333333333333,270.14033333333333,109.26566666666666,245.89783333333335,476.34433333333334,120.484,18.818,162.393,128.042,110.682,109.485,279.478,114.191,257.887,501.376,120.484,18.818,162.393,128.042,110.682,109.485,279.478,114.191,257.887,501.376
2020-12-18 00:00:00-05:00,113.83200000000001,14.710666666666667,153.18666666666667,120.75966666666666,102.55479333333332,102.506,270.8326666666666,109.11366666666667,246.96883333333335,476.55833333333334,120.983,18.89,162.753,128.598,110.439,109.339,283.482,113.769,260.229,502.398,120.983,18.89,162.753,128.598,110.439,109.339,283.482,113.769,260.229,502.398
2020-12-21 00:00:00-05:00,114.00600000000001,14.865166666666669,153.32333333333332,121.07816666666666,102.91479333333334,102.29433333333333,271.64166666666665,108.90233333333332,247.81016666666667,476.678,121.28,18.887,163.187,129.333,109.902,109.325,287.331,113.113,261.433,502.895,121.28,18.887,163.187,129.333,109.902,109.325,287.331,113.113,261.433,502.895
2020-12-22 00:00:00-05:00,114.164,14.940333333333333,153.415,121.59566666666666,103.16745999999999,101.97266666666668,272.401,108.86766666666668,248.44616666666667,477.789,121.52,18.917,163.456,130.534,109.517,109.114,291.51,113.081,262.381,505.749,121.52,18.917,163.456,130.534,109.517,109.114,291.51,113.081,262.381,505.749
2020-12-23 00:00:00-05:00,114.39933333333333,15.057166666666665,153.54633333333334,122.09533333333333,103.31479333333333,101.54433333333333,273.56566666666663,108.75533333333334,249.07316666666665,479.28166666666664,121.682,18.927,163.79,131.401,109.452,108.193,295.844,112.934,262.874,506.34,121.682,18.927,163.79,131.401,109.452,108.193,295.844,112.934,262.874,506.34
2020-12-24 00:00:00-05:00,114.66166666666666,15.177833333333334,153.68133333333336,122.51133333333334,103.486,101.199,274.7083333333333,108.61166666666666,249.5585,480.34566666666666,121.77,18.88,164.196,132.434,109.308,107.678,299.472,112.525,263.463,508.031,121.77,18.88,164.196,132.434,109.308,107.678,299.472,112.525,263.463,508.031
2020-12-28 00:00:00-05:00,114.94000000000001,15.321666666666665,153.86833333333334,123.0945,103.68133333333334,100.88566666666665,276.181,108.47166666666665,250.27750000000003,481.564,121.86,18.801,164.536,134.206,109.062,107.283,304.461,112.186,263.968,509.231,121.86,18.801,164.536,134.206,109.062,107.283,304.461,112.186,263.968,509.231
2020-12-29 00:00:00-05:00,115.18166666666667,15.443333333333333,153.97066666666666,123.60916666666667,103.87066666666668,100.51233333333333,277.78566666666666,108.33566666666665,250.83800000000002,482.6338333333333,121.888,18.72,164.687,135.437,108.964,106.399,310.415,111.731,264.34,510.986,121.888,18.72,164.687,135.437,108.964,106.399,310.415,111.731,264.34,510.986
2020-12-30 00:00:00-05:00,115.44399999999999,15.56078,154.19433333333333,124.05483333333335,104.09766666666665,100.11033333333333,279.48583333333335,108.19233333333334,251.26333333333332,483.8375,121.845,18.667,164.939,136.372,108.79,105.177,316.156,111.145,264.806,511.434,121.845,18.667,164.939,136.372,108.79,105.177,316.156,111.145,264.806,511.434
2020-12-31 00:00:00-05:00,115.72900000000001,15.662613333333331,154.4676666666667,124.4955,104.35833333333333,99.87166666666667,281.2978333333333,108.07066666666667,251.83266666666668,484.90049999999997,121.86,18.575,165.115,137.061,108.789,104.676,321.242,110.429,265.514,512.399,121.86,18.575,165.115,137.061,108.789,104.676,321.242,110.429,265.514,512.399
2021-01-04 00:00:00-05:00,116.15100000000001,15.742113333333332,154.77533333333332,124.87583333333333,104.58133333333333,99.64133333333334,282.98583333333335,108.05199999999999,252.39666666666668,485.7521666666667,121.149,18.447,165.194,137.318,108.479,104.406,324.585,110.364,265.359,511.52,121.149,18.447,165.194,137.318,108.479,104.406,324.585,110.364,265.359,511.52
